date,event_time,year,month,equipment_category,equipment_id,fuel_liter,status_text,source_sheet,source_file,source_row,source_event_key,data_status,issue_code
2026-08-22,13:38:53,2026,8,HEAD_TRUCK,212,57.23,online,N/A,ujb_dashboard_scrape,156,ce9985dfde274ffcb1fed75440bc1beb5eef54f3,VALID,
2026-08-22,13:33:59,2026,8,HEAD_TRUCK,162,59.09,online,N/A,ujb_dashboard_scrape,157,e4216df5cc724ed0d8568e24ab5b33d10452c86a,VALID,
2026-08-22,13:16:18,2026,8,HEAD_TRUCK,138,55.43,online,N/A,ujb_dashboard_scrape,158,b4222fbc3d28b3c2074db43098b856ae3177fffc,VALID,
2026-08-22,13:12:08,2026,8,HEAD_TRUCK,195,25.37,online,N/A,ujb_dashboard_scrape,159,8fddbfb906dee3f344139e6932ee1ea6130269fa,VALID,
2026-08-22,13:06:37,2026,8,HEAD_TRUCK,201,35.94,online,N/A,ujb_dashboard_scrape,160,27014896c2e17c4dfbd46a3131e7c9ad787b4564,VALID,
2026-08-22,13:00:02,2026,8,HEAD_TRUCK,132,45.02,online,N/A,ujb_dashboard_scrape,161,f9c2669e0da271abfb21e891b105c96e6caae461,VALID,
2026-08-22,12:53:28,2026,8,HEAD_TRUCK,205,32.88,online,N/A,ujb_dashboard_scrape,162,15d095051ff9a5ee0e67aa8292f23e1c529865cc,VALID,
2026-08-22,12:51:23,2026,8,HEAD_TRUCK,143,38.72,online,N/A,ujb_dashboard_scrape,163,e68c689e3638290392ec5d59d01fbe53dedf518d,VALID,
2026-08-22,11:57:04,2026,8,AD,8137 OH,40.0,online,N/A,ujb_dashboard_scrape,164,53befd4d8bb23896db14f21a3ffc5770a9e0f198,VALID,
2026-08-22,11:19:33,2026,8,HEAD_TRUCK,215,41.97,online,N/A,ujb_dashboard_scrape,165,1b2c10ef49ada8b1ab3c08f1f9f22f9d5684ca3b,VALID,
2026-08-22,11:12:05,2026,8,HEAD_TRUCK,145,44.0,online,N/A,ujb_dashboard_scrape,166,3ca624871bc5b078fa918cf831fe5671fcdffb1a,VALID,
2026-08-22,10:54:39,2026,8,HEAD_TRUCK,156,30.96,online,N/A,ujb_dashboard_scrape,167,43b5821326cd8be13c48eeec9e99bda7d611344c,VALID,
2026-08-22,10:52:45,2026,8,KEND_OPS,RANGGA 15,17.24,online,N/A,ujb_dashboard_scrape,168,d66ac3f3622b93c5f868fd39d9a01aef135a95db,VALID,
2026-08-22,10:51:04,2026,8,KEND_OPS,RANGGA 16,27.71,online,N/A,ujb_dashboard_scrape,169,3af9e6b483148d9e0bbf8520b5ef438c99db6fc1,VALID,
2026-08-22,10:30:00,2026,8,HEAD_TRUCK,190,22.09,online,N/A,ujb_dashboard_scrape,170,35f2ed36b22694b262869776271ae382fa58fd4d,VALID,
2026-08-22,10:25:19,2026,8,HEAD_TRUCK,184,7.0,online,N/A,ujb_dashboard_scrape,171,7f429f3133b04849d8c6f45aef0105fe9f617d1e,VALID,
2026-08-22,10:24:06,2026,8,HEAD_TRUCK,152,17.92,online,N/A,ujb_dashboard_scrape,172,80bfa9fb11ea8879b1cb27888b2ec8140f3a81d1,VALID,
2026-08-22,10:22:28,2026,8,HEAD_TRUCK,196,31.9,online,N/A,ujb_dashboard_scrape,173,40441ae75e5c435c72a9a32ab45f66234fc1b742,VALID,
2026-08-22,10:20:23,2026,8,ENGINEERING,ENGINEERING,21.6,online,N/A,ujb_dashboard_scrape,174,fbb8eff4c09e8fce79e3096adec2fbd290702512,VALID,
2026-08-22,10:17:37,2026,8,HEAD_TRUCK,150,22.15,online,N/A,ujb_dashboard_scrape,175,793c469651b4ac7ba9a6332c51f627bf4bcf7941,VALID,
2026-08-22,10:06:53,2026,8,HEAD_TRUCK,154,16.05,online,N/A,ujb_dashboard_scrape,176,3602b25a199fa5d79d95551643e4c40b3f2978bb,VALID,
2026-08-22,10:05:32,2026,8,HEAD_TRUCK,191,13.27,online,N/A,ujb_dashboard_scrape,177,54856f8db1a4532579dbefae8666048629794efa,VALID,
2026-08-22,10:03:40,2026,8,HEAD_TRUCK,155,21.3,online,N/A,ujb_dashboard_scrape,178,167fcd9e72d60dc8fafb41793be91f5d9b0faad1,VALID,
2026-08-22,10:01:40,2026,8,HEAD_TRUCK,137,30.75,online,N/A,ujb_dashboard_scrape,179,e883a50bc553a4141a548d7c9fe858ddb3f174e3,VALID,
2026-08-22,09:55:53,2026,8,HEAD_TRUCK,164,19.9,online,N/A,ujb_dashboard_scrape,180,ee4c4e1c8d1eb75120193f7a25f94a704b448c0a,VALID,
2026-08-22,09:53:51,2026,8,HEAD_TRUCK,175,6.62,online,N/A,ujb_dashboard_scrape,181,a5bb0cfa3075714b053619986d1cd453d05831b4,VALID,
2026-08-22,09:53:05,2026,8,HEAD_TRUCK,163,67.59,online,N/A,ujb_dashboard_scrape,182,907364a48b3d9e9ed9abb01baa292dd345506622,VALID,
2026-08-22,09:48:52,2026,8,BUS,03,57.28,online,N/A,ujb_dashboard_scrape,183,5407714fbbd8ea9d08ecf136f928b6de7df50db9,VALID,
2026-08-22,09:39:16,2026,8,HEAD_TRUCK,139,35.43,online,N/A,ujb_dashboard_scrape,184,26e3ba784a187400878cb8bac25b593c0c8a9a02,VALID,
2026-08-22,09:38:04,2026,8,HEAD_TRUCK,185,21.97,online,N/A,ujb_dashboard_scrape,185,de4be4488159deb412d9324c3c76c5448ecb357a,VALID,
2026-08-22,09:36:29,2026,8,BUS,02,38.4,online,N/A,ujb_dashboard_scrape,186,42c8e31dcf2947e905f8685ee415d6d8479f8032,VALID,
2026-08-22,09:33:03,2026,8,HEAD_TRUCK,165,14.09,online,N/A,ujb_dashboard_scrape,187,0e00a37c23b03188cea5d5e5def8015442d5230b,VALID,
2026-08-22,09:31:45,2026,8,HEAD_TRUCK,171,78.26,online,N/A,ujb_dashboard_scrape,188,bac40165791d155a7b8a1dc2c699bbe818456cf2,VALID,
2026-08-22,09:29:44,2026,8,HEAD_TRUCK,170,27.82,online,N/A,ujb_dashboard_scrape,189,a3003570a99a689889e8d6e51450f849dc81d74b,VALID,
2026-08-22,09:28:03,2026,8,HEAD_TRUCK,151,10.5,online,N/A,ujb_dashboard_scrape,190,3e377d5be3a1c01b8a6afc739db9a18058ec43d0,VALID,
2026-08-22,09:27:01,2026,8,HEAD_TRUCK,178,18.2,online,N/A,ujb_dashboard_scrape,191,bc65d67ea53cba87bf8618a46135ca835edc32f1,VALID,
2026-08-22,09:26:11,2026,8,HEAD_TRUCK,144,19.9,online,N/A,ujb_dashboard_scrape,192,947941985b44f387fada23926cbd70368e04a68c,VALID,
2026-08-22,09:24:26,2026,8,HEAD_TRUCK,159,28.79,online,N/A,ujb_dashboard_scrape,193,3d85ff7ab08a8849ae105044e4d3a76ec70e5f14,VALID,
2026-08-22,09:23:12,2026,8,HEAD_TRUCK,174,23.71,online,N/A,ujb_dashboard_scrape,194,7f9628bf33968a6c7bd5775991490d2a92243bb5,VALID,
2026-08-22,09:21:58,2026,8,HEAD_TRUCK,95,25.8,online,N/A,ujb_dashboard_scrape,195,fa36b5efb21daa88324abd9e825196cfa3267375,VALID,
2026-08-22,09:20:42,2026,8,HEAD_TRUCK,197,20.44,online,N/A,ujb_dashboard_scrape,196,bdf3f3a902fa86e96f4dd1c301d5aeb99beec721,VALID,
2026-08-22,09:19:36,2026,8,HEAD_TRUCK,135,18.55,online,N/A,ujb_dashboard_scrape,197,5be7cafe36748364800c3ac58bb0f790e2e0c3e3,VALID,
2026-08-22,09:18:15,2026,8,HEAD_TRUCK,182,8.68,online,N/A,ujb_dashboard_scrape,198,3626be51fc801a27f287278cc1c6f4a989f06d2f,VALID,
2026-08-22,09:17:21,2026,8,HEAD_TRUCK,136,40.66,online,N/A,ujb_dashboard_scrape,199,30a2f4c842c8bab21bf266ae6832eba1a47503fb,VALID,
2026-08-22,09:15:48,2026,8,ELF,03,30.0,online,N/A,ujb_dashboard_scrape,200,35c16da4aa298aa4dfd15783d020902a060166af,VALID,
2026-08-22,09:14:20,2026,8,HEAD_TRUCK,206,43.67,online,N/A,ujb_dashboard_scrape,201,46cd9925caae0d2fff1c0fbcd2beb0463cfa660f,VALID,
2026-08-22,09:10:21,2026,8,HEAD_TRUCK,210,64.43,online,N/A,ujb_dashboard_scrape,202,56c7aed47990ddf37904c176a168d31921895994,VALID,
2026-08-22,09:00:49,2026,8,HEAD_TRUCK,216,18.79,online,N/A,ujb_dashboard_scrape,203,507c1d5d20439cee17fffd2951c8fe652a6cbc01,VALID,
2026-08-22,08:58:21,2026,8,HEAD_TRUCK,167,24.47,online,N/A,ujb_dashboard_scrape,204,2b5518b9bbbc6636b75be3ec405257ad8d9ce1b4,VALID,
2026-08-22,08:55:59,2026,8,HEAD_TRUCK,131,40.07,online,N/A,ujb_dashboard_scrape,205,4b518e398283386952b7ae70ccb1a7d88e76f80f,VALID,
2026-08-22,08:52:04,2026,8,ELF,02,30.0,online,N/A,ujb_dashboard_scrape,206,3e80a30b493c388f4d0e697e111d17e31d420892,VALID,
2026-08-22,08:50:53,2026,8,HEAD_TRUCK,133,27.3,online,N/A,ujb_dashboard_scrape,207,c2097e625296aadcc5b272084a05c39597a47f30,VALID,
2026-08-22,08:49:04,2026,8,HEAD_TRUCK,179,6.84,online,N/A,ujb_dashboard_scrape,208,a60b02fec976f2d7346b509204558b4cf2fbd881,VALID,
2026-08-22,08:41:18,2026,8,HEAD_TRUCK,202,28.22,online,N/A,ujb_dashboard_scrape,209,1151f509237e13a15f7c4b3030da4cb2b75dda2a,VALID,
2026-08-22,08:39:06,2026,8,ELF,01,30.0,online,N/A,ujb_dashboard_scrape,210,261bb7b3dcc9ed7ba27073b4fa123e7d3000f7f5,VALID,
2026-08-22,08:37:09,2026,8,HEAD_TRUCK,204,27.78,online,N/A,ujb_dashboard_scrape,211,b45c97e19fe0c785b00a3300fa3f7579281e2ed7,VALID,
2026-08-22,08:35:07,2026,8,BUS,01,57.65,online,N/A,ujb_dashboard_scrape,212,dc45dd0f8555c48107f2e07ed157be14c7e6d994,VALID,
2026-08-22,08:28:11,2026,8,HEAD_TRUCK,153,47.86,online,N/A,ujb_dashboard_scrape,213,2952090816453555b58078ffa37de2c7e6357aa4,VALID,
2026-08-22,08:26:32,2026,8,HEAD_TRUCK,166,19.59,online,N/A,ujb_dashboard_scrape,214,308c6f6183507cc7025cb12db1a142b649098e12,VALID,
2026-08-22,08:25:11,2026,8,HEAD_TRUCK,214,30.05,online,N/A,ujb_dashboard_scrape,215,3a9bec013892a258e8337ebbef35a65eb25a332e,VALID,
2026-08-22,08:23:29,2026,8,HEAD_TRUCK,141,8.72,online,N/A,ujb_dashboard_scrape,216,66a572158bfc56626d7e5e1fb28c8984d63deab7,VALID,
2026-08-22,08:22:19,2026,8,HEAD_TRUCK,208,21.81,online,N/A,ujb_dashboard_scrape,217,ac2a6d308c89822cdf6ec557cf04c974987b41fa,VALID,
2026-08-22,08:21:04,2026,8,HEAD_TRUCK,205,48.57,online,N/A,ujb_dashboard_scrape,218,1f9f813927f9a89b2d661928d3fd6e4c30dc05b5,VALID,
2026-08-22,08:19:20,2026,8,HEAD_TRUCK,213,37.52,online,N/A,ujb_dashboard_scrape,219,f2a216056c5f0bbdbefcd8bed3a5db32418225ec,VALID,
2026-08-22,08:18:09,2026,8,HEAD_TRUCK,193,26.38,online,N/A,ujb_dashboard_scrape,220,e7f464f250bf2b5200fb3e26e41eb47ff259b732,VALID,
2026-08-22,08:16:55,2026,8,HEAD_TRUCK,148,28.99,online,N/A,ujb_dashboard_scrape,221,b1342a93fab892e97632f1ec47e716fccc13c162,VALID,
2026-08-22,08:15:40,2026,8,HEAD_TRUCK,194,40.22,online,N/A,ujb_dashboard_scrape,222,77ebacc8e5f005301a2ae4d27fb1991456ba23ac,VALID,
2026-08-22,08:14:23,2026,8,HEAD_TRUCK,140,39.16,online,N/A,ujb_dashboard_scrape,223,54d2c652cce1b267c9a61a1d42322db33885cace,VALID,
2026-08-22,08:13:17,2026,8,HEAD_TRUCK,181,25.14,online,N/A,ujb_dashboard_scrape,224,71b8d3e51b03d5ce4b17ddc1ae4396f384f0af65,VALID,
2026-08-22,08:11:51,2026,8,HEAD_TRUCK,211,43.69,online,N/A,ujb_dashboard_scrape,225,8df1dda5da08c53bb30dc5f35b7273bb1de00b4a,VALID,
2026-08-22,08:10:44,2026,8,HEAD_TRUCK,186,22.14,online,N/A,ujb_dashboard_scrape,226,dd5e54d3e69b81a8e49c88a1ccec59f310986f18,VALID,
2026-08-22,08:09:32,2026,8,HEAD_TRUCK,158,20.47,online,N/A,ujb_dashboard_scrape,227,168b6a7e9d235d678e3e5d7d5d6c4ac6a6158715,VALID,
2026-08-22,08:08:36,2026,8,HEAD_TRUCK,189,8.56,online,N/A,ujb_dashboard_scrape,228,a3127f105b0746792dbb2b6900817952916681d5,VALID,
2026-08-22,08:07:23,2026,8,HEAD_TRUCK,209,45.53,online,N/A,ujb_dashboard_scrape,229,1ddffc74a0331da04ef9aeec41fbbabada613aad,VALID,
2026-08-22,08:06:04,2026,8,HEAD_TRUCK,177,10.97,online,N/A,ujb_dashboard_scrape,230,3746dcf943e1f5b5fdd8d882e2fc162ddc7ba4d3,VALID,
2026-08-22,08:05:47,2026,8,HEAD_TRUCK,147,22.9,online,N/A,ujb_dashboard_scrape,231,a8db66ad1bc380f26117697c284837724d688178,VALID,
2026-08-22,08:04:02,2026,8,HEAD_TRUCK,207,46.26,online,N/A,ujb_dashboard_scrape,232,9421b2330c31ad5b2fdd861710ebc6e176ea016c,VALID,
2026-08-22,08:03:30,2026,8,HEAD_TRUCK,192,13.56,online,N/A,ujb_dashboard_scrape,233,e5cc2126956fbb3a402c47d4b559a3ba16318cb2,VALID,
